8-Sep-21	35.12	"4,502.18"
1-Aug-21	34.71	"4,450.37"
1-Jul-21	33.99	"4,358.13"
1-Jun-21	33.06	"4,238.49"
1-May-21	32.51	"4,167.85"
1-Apr-21	32.3	"4,141.18"
1-Mar-21	30.5	"3,910.51"
1-Feb-21	33.24	"3,883.43"
1-Jan-21	35.96	"3,793.75"
1-Dec-20	39.26	"3,695.31"
1-Nov-20	37.16	"3,548.99"
1-Oct-20	35.3	"3,418.70"
1-Sep-20	34.27	"3,365.52"
1-Aug-20	34.41	"3,391.71"
1-Jul-20	32.44	"3,207.62"
1-Jun-20	31.29	"3,104.66"
1-May-20	27.82	"2,919.61"
1-Apr-20	24.97	"2,761.98"
1-Mar-20	22.8	"2,652.39"
1-Feb-20	26.42	"3,277.31"
1-Jan-20	24.88	"3,278.20"
1-Dec-19	22.78	"3,176.75"
1-Nov-19	22.62	"3,104.90"
1-Oct-19	22.04	"2,977.68"
1-Sep-19	22.44	"2,982.16"
1-Aug-19	21.67	"2,897.50"
1-Jul-19	22.28	"2,996.11"
1-Jun-19	21.37	"2,890.17"
1-May-19	21.15	"2,854.71"
1-Apr-19	21.56	"2,903.80"
1-Mar-19	20.86	"2,803.98"
1-Feb-19	20.6	"2,754.86"
1-Jan-19	19.6	"2,607.39"
1-Dec-18	19.39	"2,567.31"
1-Nov-18	20.67	"2,723.23"
1-Oct-18	21.25	"2,785.46"
1-Sep-18	22.25	"2,901.50"
1-Aug-18	22.37	"2,857.82"
1-Jul-18	22.33	"2,793.64"
1-Jun-18	22.49	"2,754.35"
1-May-18	22.49	"2,701.49"
1-Apr-18	22.53	"2,653.63"
1-Mar-18	23.41	"2,702.77"
1-Feb-18	23.82	"2,705.16"
1-Jan-18	24.97	"2,789.80"
1-Dec-17	24.25	"2,664.34"
1-Nov-17	23.81	"2,593.61"
1-Oct-17	23.67	"2,557.00"
1-Sep-17	23.28	"2,492.84"
1-Aug-17	23.16	"2,456.22"
1-Jul-17	23.36	"2,454.10"
1-Jun-17	23.4	"2,433.99"
1-May-17	23.31	"2,395.35"
1-Apr-17	23.24	"2,359.31"
1-Mar-17	23.6	"2,366.82"
1-Feb-17	23.68	"2,329.91"
1-Jan-17	23.59	"2,275.12"
1-Dec-16	23.76	"2,246.63"
1-Nov-16	23.35	"2,164.99"
1-Oct-16	23.57	"2,143.02"
1-Sep-16	24.22	"2,157.69"
1-Aug-16	24.57	"2,170.95"
1-Jul-16	24.52	"2,148.90"
1-Jun-16	23.97	"2,083.89"
1-May-16	23.81	"2,065.55"
1-Apr-16	23.97	"2,075.54"
1-Mar-16	23.39	"2,021.95"
1-Feb-16	22.02	"1,904.42"
1-Jan-16	22.18	"1,918.60"
1-Dec-15	23.74	"2,054.08"
1-Nov-15	23.67	"2,080.62"
1-Oct-15	22.68	"2,024.81"
1-Sep-15	21.45	"1,944.41"
1-Aug-15	22.15	"2,039.87"
1-Jul-15	22.4	"2,094.14"
1-Jun-15	22.12	"2,099.29"
1-May-15	21.92	"2,111.94"
1-Apr-15	21.42	"2,094.86"
1-Mar-15	20.96	"2,079.99"
1-Feb-15	20.77	"2,082.20"
1-Jan-15	20.02	"2,028.18"
1-Dec-14	20.08	"2,054.27"
1-Nov-14	19.75	"2,044.57"
1-Oct-14	18.5	"1,937.27"
1-Sep-14	18.81	"1,993.23"
1-Aug-14	18.68	"1,961.53"
1-Jul-14	18.96	"1,973.10"
1-Jun-14	18.88	"1,947.09"
1-May-14	18.46	"1,889.77"
1-Apr-14	18.35	"1,864.26"
1-Mar-14	18.48	"1,863.52"
1-Feb-14	18.06	"1,817.04"
1-Jan-14	18.15	"1,822.36"
1-Dec-13	18.04	"1,807.78"
1-Nov-13	18.15	"1,783.54"
1-Oct-13	17.86	"1,720.03"
1-Sep-13	17.88	"1,687.17"
1-Aug-13	17.91	"1,670.09"
1-Jul-13	18.12	"1,668.68"
1-Jun-13	17.8	"1,618.77"
1-May-13	18.25	"1,639.84"
1-Apr-13	17.69	"1,570.70"
1-Mar-13	17.68	"1,550.83"
1-Feb-13	17.32	"1,512.31"
1-Jan-13	17.03	"1,480.40"
1-Dec-12	16.44	"1,422.29"
1-Nov-12	16.12	"1,394.51"
1-Oct-12	16.62	"1,437.82"
1-Sep-12	16.69	"1,443.42"
1-Aug-12	16.14	"1,403.45"
1-Jul-12	15.55	"1,359.78"
1-Jun-12	15.05	"1,323.48"
1-May-12	15.22	"1,341.27"
1-Apr-12	15.7	"1,386.43"
1-Mar-12	15.69	"1,389.24"
1-Feb-12	15.37	"1,352.49"
1-Jan-12	14.87	"1,300.58"
1-Dec-11	14.3	"1,243.32"
1-Nov-11	14.1	"1,226.42"
1-Oct-11	13.88	"1,207.22"
1-Sep-11	13.5	"1,173.88"
1-Aug-11	13.79	"1,185.31"
1-Jul-11	15.61	"1,325.19"
1-Jun-11	15.35	"1,287.29"
1-May-11	16.12	"1,338.31"
1-Apr-11	16.21	"1,331.51"
1-Mar-11	16.04	"1,304.49"
1-Feb-11	16.52	"1,321.12"
1-Jan-11	16.3	"1,282.62"
1-Dec-10	16.05	"1,241.53"
1-Nov-10	15.88	"1,198.89"
1-Oct-10	15.9	"1,171.58"
1-Sep-10	15.61	"1,122.08"
1-Aug-10	15.47	"1,087.28"
1-Jul-10	15.72	"1,079.80"
1-Jun-10	16.15	"1,083.36"
1-May-10	17.3	"1,125.06"
1-Apr-10	19.01	"1,197.32"
1-Mar-10	18.91	"1,152.05"
1-Feb-10	18.91	"1,089.16"
1-Jan-10	20.7	"1,123.58"
1-Dec-09	21.78	"1,110.38"
1-Nov-09	28.51	"1,088.07"
1-Oct-09	42.12	"1,067.66"
1-Sep-09	83.3	"1,044.55"
1-Aug-09	92.95	"1,009.73"
1-Jul-09	101.87	935.82
1-Jun-09	123.32	926.12
1-May-09	123.73	902.41
1-Apr-09	119.85	848.15
1-Mar-09	110.37	757.13
1-Feb-09	84.46	805.23
1-Jan-09	70.91	865.58
1-Dec-08	58.98	877.56
1-Nov-08	34.99	883.04
1-Oct-08	27.22	968.8
1-Sep-08	26.48	"1,216.95"
1-Aug-08	26.83	"1,281.47"
1-Jul-08	25.37	"1,257.33"
1-Jun-08	26.11	"1,341.25"
1-May-08	25.81	"1,403.22"
1-Apr-08	23.88	"1,370.47"
1-Mar-08	21.81	"1,316.94"
1-Feb-08	21.74	"1,354.87"
1-Jan-08	21.46	"1,378.76"
1-Dec-07	22.35	"1,479.22"
1-Nov-07	20.81	"1,463.39"
1-Oct-07	20.68	"1,539.66"
1-Sep-07	19.05	"1,497.12"
1-Aug-07	18.02	"1,454.62"
1-Jul-07	18.36	"1,520.71"
1-Jun-07	17.83	"1,514.19"
1-May-07	17.92	"1,511.14"
1-Apr-07	17.48	"1,463.64"
1-Mar-07	16.92	"1,406.95"
1-Feb-07	17.49	"1,444.80"
1-Jan-07	17.36	"1,424.16"
1-Dec-06	17.38	"1,416.42"
1-Nov-06	17.24	"1,388.64"
1-Oct-06	17.14	"1,363.38"
1-Sep-06	16.77	"1,317.74"
1-Aug-06	16.67	"1,287.15"
1-Jul-06	16.61	"1,260.24"
1-Jun-06	16.82	"1,253.17"
1-May-06	17.46	"1,290.01"
1-Apr-06	17.77	"1,302.17"
1-Mar-06	17.8	"1,293.74"
1-Feb-06	17.8	"1,276.65"
1-Jan-06	18.07	"1,278.73"
1-Dec-05	18.07	"1,262.07"
1-Nov-05	18.01	"1,237.37"
1-Oct-05	17.64	"1,191.96"
1-Sep-05	18.44	"1,225.92"
1-Aug-05	18.72	"1,224.27"
1-Jul-05	19	"1,222.24"
1-Jun-05	19	"1,202.25"
1-May-05	18.93	"1,178.28"
1-Apr-05	19.02	"1,164.43"
1-Mar-05	19.84	"1,194.90"
1-Feb-05	20.11	"1,199.63"
1-Jan-05	19.99	"1,181.41"
1-Dec-04	20.48	"1,199.21"
1-Nov-04	20.05	"1,168.94"
1-Oct-04	19.25	"1,117.21"
1-Sep-04	19.35	"1,117.66"
1-Aug-04	19.03	"1,088.94"
1-Jul-04	19.51	"1,105.85"
1-Jun-04	20.17	"1,132.76"
1-May-04	20.14	"1,102.78"
1-Apr-04	21.23	"1,133.36"
1-Mar-04	21.61	"1,123.98"
1-Feb-04	22.46	"1,143.36"
1-Jan-04	22.73	"1,132.52"
1-Dec-03	22.17	"1,080.64"
1-Nov-03	23.15	"1,049.90"
1-Oct-03	24.75	"1,038.73"
1-Sep-03	26.42	"1,019.44"
1-Aug-03	26.57	989.53
1-Jul-03	27.65	992.54
1-Jun-03	28.6	988
1-May-03	28.24	935.96
1-Apr-03	28.05	890.03
1-Mar-03	27.92	846.63
1-Feb-03	28.46	837.03
1-Jan-03	31.43	895.84
1-Dec-02	32.59	899.18
1-Nov-02	32.03	909.93
1-Oct-02	29.24	854.63
1-Sep-02	28.89	867.81
1-Aug-02	31.53	912.55
1-Jul-02	32.46	903.59
1-Jun-02	37.92	"1,014.02"
1-May-02	41.41	"1,079.25"
1-Apr-02	43.81	"1,111.93"
1-Mar-02	46.71	"1,153.79"
1-Feb-02	44.57	"1,100.67"
1-Jan-02	46.17	"1,140.21"
1-Dec-01	46.37	"1,144.93"
1-Nov-01	43.62	"1,129.68"
1-Oct-01	39.72	"1,076.59"
1-Sep-01	36.9	"1,044.64"
1-Aug-01	37.85	"1,178.50"
1-Jul-01	35.46	"1,204.45"
1-Jun-01	33.67	"1,238.71"
1-May-01	32.02	"1,270.37"
1-Apr-01	27.96	"1,189.84"
1-Mar-01	26.1	"1,185.85"
1-Feb-01	27.81	"1,305.75"
1-Jan-01	27.55	"1,335.63"
1-Dec-00	26.62	"1,330.93"
1-Nov-00	26.9	"1,378.04"
1-Oct-00	26.5	"1,390.14"
1-Sep-00	27.34	"1,468.05"
1-Aug-00	27.97	"1,485.46"
1-Jul-00	28.05	"1,473.00"
1-Jun-00	28.16	"1,461.96"
1-May-00	27.49	"1,418.48"
1-Apr-00	28.5	"1,461.36"
1-Mar-00	28.31	"1,442.21"
1-Feb-00	27.76	"1,388.87"
1-Jan-00	29.04	"1,425.59"
1-Dec-99	29.66	"1,428.68"
1-Nov-99	29.74	"1,391.00"
1-Oct-99	28.66	"1,300.01"
1-Sep-99	29.99	"1,318.17"
1-Aug-99	30.89	"1,327.49"
1-Jul-99	32.88	"1,380.99"
1-Jun-99	32.24	"1,322.55"
1-May-99	33.19	"1,332.07"
1-Apr-99	34	"1,334.76"
1-Mar-99	33.39	"1,281.66"
1-Feb-99	32.67	"1,246.58"
1-Jan-99	32.92	"1,248.77"
1-Dec-98	31.56	"1,190.05"
1-Nov-98	30.25	"1,144.43"
1-Oct-98	27.2	"1,032.47"
1-Sep-98	26.8	"1,020.64"
1-Aug-98	28	"1,074.62"
1-Jul-98	29.9	"1,156.58"
1-Jun-98	28.44	"1,108.39"
1-May-98	28.3	"1,108.42"
1-Apr-98	28.26	"1,112.20"
1-Mar-98	27.23	"1,076.83"
1-Feb-98	25.85	"1,023.74"
1-Jan-98	24.29	963.36
1-Dec-97	24.23	962.37
1-Nov-97	23.46	938.92
1-Oct-97	23.58	951.16
1-Sep-97	23.06	937.02
1-Aug-97	22.83	927.24
1-Jul-97	22.8	925.29
1-Jun-97	21.61	876.29
1-May-97	20.6	833.09
1-Apr-97	18.94	763.93
1-Mar-97	19.69	792.16
1-Feb-97	20.09	798.39
1-Jan-97	19.53	766.22
1-Dec-96	19.19	743.25
1-Nov-96	19.45	735.67
1-Oct-96	19	701.46
1-Sep-96	18.75	674.88
1-Aug-96	18.6	662.68
1-Jul-96	18.26	644.07
1-Jun-96	19.15	668.5
1-May-96	19.1	661.23
1-Apr-96	18.85	647.17
1-Mar-96	19.01	647.07
1-Feb-96	19.1	649.54
1-Jan-96	18.08	614.42
1-Dec-95	18.1	614.57
1-Nov-95	17.33	595.53
1-Oct-95	16.76	582.92
1-Sep-95	16.45	578.77
1-Aug-95	16.01	559.11
1-Jul-95	16.07	557.37
1-Jun-95	15.67	539.35
1-May-95	15.5	523.81
1-Apr-95	15.31	507.91
1-Mar-95	15.15	493.15
1-Feb-95	15.11	481.92
1-Jan-95	14.89	465.25
1-Dec-94	14.88	455.19
1-Nov-94	15.62	461.01
1-Oct-94	16.32	463.81
1-Sep-94	17.09	466.96
1-Aug-94	17.44	464.24
1-Jul-94	17.42	451.4
1-Jun-94	18.05	454.83
1-May-94	18.5	450.9
1-Apr-94	19	447.23
1-Mar-94	20.42	463.81
1-Feb-94	21.02	471.58
1-Jan-94	21.34	472.99
1-Dec-93	21.29	465.95
1-Nov-93	21.63	462.89
1-Oct-93	22.19	463.9
1-Sep-93	22.5	459.24
1-Aug-93	22.65	454.13
1-Jul-93	22.72	447.29
1-Jun-93	23.18	448.06
1-May-93	22.83	445.25
1-Apr-93	22.53	443.08
1-Mar-93	22.69	450.16
1-Feb-93	22.55	441.7
1-Jan-93	22.5	435.23
1-Dec-92	22.82	435.64
1-Nov-92	22.56	422.84
1-Oct-92	22.43	412.5
1-Sep-92	23.2	418.48
1-Aug-92	23.6	417.93
1-Jul-92	23.88	415.05
1-Jun-92	23.95	408.27
1-May-92	24.75	414.81
1-Apr-92	24.73	407.41
1-Mar-92	25.16	407.36
1-Feb-92	25.6	412.56
1-Jan-92	25.93	416.08
1-Dec-91	24.33	388.51
1-Nov-91	23.27	385.92
1-Oct-91	22.49	386.88
1-Sep-91	21.73	387.2
1-Aug-91	21.22	389.4
1-Jul-91	20.14	380.23
1-Jun-91	19.49	378.29
1-May-91	18.98	377.99
1-Apr-91	18.58	379.68
1-Mar-91	17.78	372.28
1-Feb-91	17.19	362.26
1-Jan-91	15.35	325.49
1-Dec-90	15.41	328.75
1-Nov-90	14.68	315.29
1-Oct-90	14.21	307.12
1-Sep-90	14.51	315.41
1-Aug-90	15.33	330.75
1-Jul-90	16.81	360.03
1-Jun-90	16.95	360.39
1-May-90	16.37	350.25
1-Apr-90	15.7	338.18
1-Mar-90	15.62	338.46
1-Feb-90	14.97	330.45
1-Jan-90	15.13	339.97
1-Dec-89	15.24	348.6
1-Nov-89	14.7	340.2
1-Oct-89	14.84	347.4
1-Sep-89	14.66	347.3
1-Aug-89	14.32	346.6
1-Jul-89	13.43	331.9
1-Jun-89	12.84	323.7
1-May-89	12.49	313.9
1-Apr-89	12.07	302.3
1-Mar-89	11.73	292.7
1-Feb-89	11.97	294
1-Jan-89	11.82	285.4
1-Dec-88	11.64	276.5
1-Nov-88	11.57	271
1-Oct-88	12.02	277.4
1-Sep-88	11.79	268
1-Aug-88	11.78	263.7
1-Jul-88	12.22	269.1
1-Jun-88	12.49	270.7
1-May-88	12.41	256.1
1-Apr-88	13.39	262.6
1-Mar-88	14.29	265.7
1-Feb-88	14.16	258.1
1-Jan-88	14.02	250.5
1-Dec-87	13.77	241
1-Nov-87	14.45	245
1-Oct-87	17.08	280.2
1-Sep-87	20.09	318.7
1-Aug-87	21.42	329.4
1-Jul-87	20.81	310.1
1-Jun-87	20.9	301.4
1-May-87	19.74	289.1
1-Apr-87	19.45	289.3
1-Mar-87	19.37	292.5
1-Feb-87	18.86	280.9
1-Jan-87	18.01	264.5
1-Dec-86	17.17	248.6
1-Nov-86	16.78	245.1
1-Oct-86	16.12	237.4
1-Sep-86	16.05	238.3
1-Aug-86	16.55	245
1-Jul-86	16.28	240.2
1-Jun-86	16.68	245.3
1-May-86	16.28	238.5
1-Apr-86	16.32	238
1-Mar-86	16	232.3
1-Feb-86	15.08	219.4
1-Jan-86	14.28	208.2
1-Dec-85	14.19	207.3
1-Nov-85	13.33	197.5
1-Oct-85	12.39	186.2
1-Sep-85	12.09	184.1
1-Aug-85	12.26	188.3
1-Jul-85	12.43	192.5
1-Jun-85	12.1	188.9
1-May-85	11.65	184.9
1-Apr-85	11.2	180.6
1-Mar-85	10.95	179.4
1-Feb-85	10.98	180.9
1-Jan-85	10.36	171.6
1-Dec-84	9.89	164.5
1-Nov-84	10.01	166.3
1-Oct-84	9.94	164.8
1-Sep-84	10.03	166.1
1-Aug-84	10	164.4
1-Jul-84	9.26	151.1
1-Jun-84	9.45	153.1
1-May-84	9.86	156.6
1-Apr-84	10.12	157.6
1-Mar-84	10.31	157.4
1-Feb-84	10.59	157.3
1-Jan-84	11.52	166.4
1-Dec-83	11.72	164.4
1-Nov-83	11.98	165.2
1-Oct-83	12.38	167.7
1-Sep-83	12.57	167.2
1-Aug-83	12.43	162.4
1-Jul-83	13.02	167
1-Jun-83	13.22	166.4
1-May-83	13.09	164.1
1-Apr-83	12.64	157.7
1-Mar-83	12.23	151.9
1-Feb-83	11.75	146.8
1-Jan-83	11.48	144.3
1-Dec-82	11.03	139.4
1-Nov-82	10.67	138.1
1-Oct-82	10.01	132.7
1-Sep-82	9.03	122.4
1-Aug-82	7.97	109.7
1-Jul-82	7.83	109.4
1-Jun-82	7.74	109.7
1-May-82	8.09	116.4
1-Apr-82	7.97	116.3
1-Mar-82	7.48	110.8
1-Feb-82	7.64	114.5
1-Jan-82	7.73	117.3
1-Dec-81	8.06	123.8
1-Nov-81	8.02	122.9
1-Oct-81	7.83	119.8
1-Sep-81	7.75	118.3
1-Aug-81	8.54	129.6
1-Jul-81	8.55	129.1
1-Jun-81	8.81	132.3
1-May-81	8.86	131.7
1-Apr-81	9.13	134.4
1-Mar-81	9.14	133.2
1-Feb-81	8.76	128.4
1-Jan-81	9.02	133
1-Dec-80	9.01	133.5
1-Nov-80	9.19	135.7
1-Oct-80	8.86	130.2
1-Sep-80	8.64	126.5
1-Aug-80	8.38	123.5
1-Jul-80	8.07	119.8
1-Jun-80	7.67	114.6
1-May-80	7.15	107.7
1-Apr-80	6.79	103
1-Mar-80	6.85	104.7
1-Feb-80	7.61	115.3
1-Jan-80	7.39	110.9
1-Dec-79	7.25	107.8
1-Nov-79	7.01	103.7
1-Oct-79	7.11	104.5
1-Sep-79	7.42	108.6
1-Aug-79	7.45	107.4
1-Jul-79	7.23	102.7
1-Jun-79	7.27	101.7
1-May-79	7.25	99.73
1-Apr-79	7.55	102.1
1-Mar-79	7.53	100.1
1-Feb-79	7.57	98.23
1-Jan-79	7.88	99.71
1-Dec-78	7.79	96.11
1-Nov-78	7.84	94.71
1-Oct-78	8.51	100.6
1-Sep-78	8.98	103.9
1-Aug-78	9.07	103.9
1-Jul-78	8.57	97.19
1-Jun-78	8.7	97.66
1-May-78	8.75	97.41
1-Apr-78	8.41	92.71
1-Mar-78	8.13	88.82
1-Feb-78	8.16	88.98
1-Jan-78	8.28	90.25
1-Dec-77	8.62	93.82
1-Nov-77	8.71	94.28
1-Oct-77	8.7	93.74
1-Sep-77	8.99	96.23
1-Aug-77	9.21	97.75
1-Jul-77	9.53	100.2
1-Jun-77	9.53	99.29
1-May-77	9.58	98.76
1-Apr-77	9.72	99.05
1-Mar-77	9.98	100.6
1-Feb-77	10.08	101
1-Jan-77	10.41	103.8
1-Dec-76	10.57	104.7
1-Nov-76	10.34	101.2
1-Oct-76	10.54	101.9
1-Sep-76	11.05	105.5
1-Aug-76	10.93	103.3
1-Jul-76	11.14	104.2
1-Jun-76	11.01	101.8
1-May-76	11.18	101.2
1-Apr-76	11.51	101.9
1-Mar-76	11.67	101.1
1-Feb-76	11.94	100.6
1-Jan-76	11.82	96.86
1-Dec-75	11.14	88.7
1-Nov-75	11.41	90.07
1-Oct-75	11.32	88.57
1-Sep-75	10.91	84.67
1-Aug-75	10.95	85.71
